Temp,k_original,,Temp_optimized,k_optimized,,Michael_high_temp_T,Michael_k,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp,,,Balch_T,Balch_k,,,,Temp_B,k_B,,,Temp_B_low,k_B_low
1274,1.53404E+13,,1274,2.13978E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,1.53607E+13,,1275,2.14246E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,1.5381E+13,,1276,2.14515E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,1.54013E+13,,1277,2.14783E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,1.54217E+13,,1278,2.15051E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1.5442E+13,,1279,2.1532E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,1.54624E+13,,1280,2.15589E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,1.54828E+13,,1281,2.15858E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,1.55032E+13,,1282,2.16127E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,1.55236E+13,,1283,2.16396E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,1.5544E+13,,1284,2.16666E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,1.55644E+13,,1285,2.16935E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,1.55849E+13,,1286,2.17205E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,1.56053E+13,,1287,2.17475E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,1.56258E+13,,1288,2.17745E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,1.56463E+13,,1289,2.18016E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,1.56668E+13,,1290,2.18286E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,1.56873E+13,,1291,2.18557E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,1.57078E+13,,1292,2.18828E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1.57283E+13,,1293,2.19099E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,1.57489E+13,,1294,2.1937E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1.57695E+13,,1295,2.19641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1.579E+13,,1296,2.19913E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1.58106E+13,,1297,2.20184E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1.58312E+13,,1298,2.20456E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1.58518E+13,,1299,2.20728E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1.58725E+13,,1300,2.21001E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1.58931E+13,,1301,2.21273E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1.59138E+13,,1302,2.21545E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,1.59344E+13,,1303,2.21818E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1.59551E+13,,1304,2.22091E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,1.59758E+13,,1305,2.22364E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1.59965E+13,,1306,2.22637E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,1.60173E+13,,1307,2.22911E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1.6038E+13,,1308,2.23184E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1.60587E+13,,1309,2.23458E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1.60795E+13,,1310,2.23732E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,1.61003E+13,,1311,2.24006E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1.61211E+13,,1312,2.2428E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1.61419E+13,,1313,2.24555E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1.61627E+13,,1314,2.24829E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1.61835E+13,,1315,2.25104E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,1.62044E+13,,1316,2.25379E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,1.62252E+13,,1317,2.25654E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,1.62461E+13,,1318,2.25929E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,1.6267E+13,,1319,2.26205E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,1.62879E+13,,1320,2.2648E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,1.63088E+13,,1321,2.26756E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,1.63297E+13,,1322,2.27032E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,1.63506E+13,,1323,2.27308E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,1.63716E+13,,1324,2.27585E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,1.63925E+13,,1325,2.27861E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,1.64135E+13,,1326,2.28138E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1.64345E+13,,1327,2.28414E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1.64555E+13,,1328,2.28691E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,1.64765E+13,,1329,2.28968E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1.64976E+13,,1330,2.29246E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,1.65186E+13,,1331,2.29523E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,1.65397E+13,,1332,2.29801E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,1.65607E+13,,1333,2.30079E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,1.65818E+13,,1334,2.30357E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,1.66029E+13,,1335,2.30635E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,1.6624E+13,,1336,2.30913E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,1.66451E+13,,1337,2.31192E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,1.66663E+13,,1338,2.3147E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,1.66874E+13,,1339,2.31749E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,1.67086E+13,,1340,2.32028E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,1.67297E+13,,1341,2.32307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,1.67509E+13,,1342,2.32587E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1.67721E+13,,1343,2.32866E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,1.67934E+13,,1344,2.33146E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1.68146E+13,,1345,2.33426E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1.68358E+13,,1346,2.33706E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1.68571E+13,,1347,2.33986E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1.68783E+13,,1348,2.34266E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1.68996E+13,,1349,2.34547E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1.69209E+13,,1350,2.34828E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1.69422E+13,,1351,2.35108E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1.69635E+13,,1352,2.35389E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1.69849E+13,,1353,2.35671E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,1.70062E+13,,1354,2.35952E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,1.70276E+13,,1355,2.36234E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1.7049E+13,,1356,2.36515E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1.70703E+13,,1357,2.36797E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1.70917E+13,,1358,2.37079E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1.71132E+13,,1359,2.37362E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1.71346E+13,,1360,2.37644E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1.7156E+13,,1361,2.37926E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,1.71775E+13,,1362,2.38209E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1.71989E+13,,1363,2.38492E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1.72204E+13,,1364,2.38775E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1.72419E+13,,1365,2.39058E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1.72634E+13,,1366,2.39342E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1.72849E+13,,1367,2.39625E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1.73065E+13,,1368,2.39909E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1.7328E+13,,1369,2.40193E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1.73496E+13,,1370,2.40477E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1.73712E+13,,1371,2.40761E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1.73927E+13,,1372,2.41046E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1.74143E+13,,1373,2.4133E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1.7436E+13,,1374,2.41615E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1.74576E+13,,1375,2.419E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1.74792E+13,,1376,2.42185E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1.75009E+13,,1377,2.42471E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1.75225E+13,,1378,2.42756E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1.75442E+13,,1379,2.43042E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,1.75659E+13,,1380,2.43327E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1.75876E+13,,1381,2.43613E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1.76093E+13,,1382,2.43899E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1.76311E+13,,1383,2.44186E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1.76528E+13,,1384,2.44472E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1.76746E+13,,1385,2.44759E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1.76963E+13,,1386,2.45046E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1.77181E+13,,1387,2.45333E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1.77399E+13,,1388,2.4562E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1.77617E+13,,1389,2.45907E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1.77835E+13,,1390,2.46195E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,1.78054E+13,,1391,2.46482E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1.78272E+13,,1392,2.4677E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1.78491E+13,,1393,2.47058E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1.7871E+13,,1394,2.47346E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1.78929E+13,,1395,2.47634E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1.79148E+13,,1396,2.47923E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1.79367E+13,,1397,2.48212E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1.79586E+13,,1398,2.485E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1.79806E+13,,1399,2.48789E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1.80025E+13,,1400,2.49079E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1.80245E+13,,1401,2.49368E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1.80465E+13,,1402,2.49657E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,1.80685E+13,,1403,2.49947E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1.80905E+13,,1404,2.50237E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1.81125E+13,,1405,2.50527E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1.81345E+13,,1406,2.50817E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1.81566E+13,,1407,2.51107E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,1.81786E+13,,1408,2.51398E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,1.82007E+13,,1409,2.51689E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1.82228E+13,,1410,2.5198E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,1.82449E+13,,1411,2.52271E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,1.8267E+13,,1412,2.52562E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1.82891E+13,,1413,2.52853E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,1.83113E+13,,1414,2.53145E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1.83334E+13,,1415,2.53436E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1.83556E+13,,1416,2.53728E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1.83778E+13,,1417,2.5402E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1.84E+13,,1418,2.54312E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,1.84222E+13,,1419,2.54605E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1.84444E+13,,1420,2.54897E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1.84666E+13,,1421,2.5519E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1.84889E+13,,1422,2.55483E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1.85112E+13,,1423,2.55776E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1.85334E+13,,1424,2.56069E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1.85557E+13,,1425,2.56363E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1.8578E+13,,1426,2.56656E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1.86003E+13,,1427,2.5695E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1.86227E+13,,1428,2.57244E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1.8645E+13,,1429,2.57538E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1.86673E+13,,1430,2.57832E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1.86897E+13,,1431,2.58127E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1.87121E+13,,1432,2.58421E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1.87345E+13,,1433,2.58716E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1.87569E+13,,1434,2.59011E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1.87793E+13,,1435,2.59306E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,1.88017E+13,,1436,2.59601E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1.88242E+13,,1437,2.59897E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1.88466E+13,,1438,2.60192E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1.88691E+13,,1439,2.60488E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1.88916E+13,,1440,2.60784E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1.89141E+13,,1441,2.6108E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1.89366E+13,,1442,2.61376E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1.89591E+13,,1443,2.61673E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1.89817E+13,,1444,2.61969E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1.90042E+13,,1445,2.62266E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1.90268E+13,,1446,2.62563E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1.90494E+13,,1447,2.6286E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1.9072E+13,,1448,2.63157E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1.90946E+13,,1449,2.63455E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1.91172E+13,,1450,2.63752E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1.91398E+13,,1451,2.6405E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1.91624E+13,,1452,2.64348E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1.91851E+13,,1453,2.64646E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1.92078E+13,,1454,2.64944E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,1.92305E+13,,1455,2.65243E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,1.92532E+13,,1456,2.65541E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,1.92759E+13,,1457,2.6584E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1.92986E+13,,1458,2.66139E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1.93213E+13,,1459,2.66438E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1.93441E+13,,1460,2.66738E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,1.93668E+13,,1461,2.67037E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1.93896E+13,,1462,2.67337E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,1.94124E+13,,1463,2.67637E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,1.94352E+13,,1464,2.67937E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1.9458E+13,,1465,2.68237E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1.94808E+13,,1466,2.68537E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,1.95037E+13,,1467,2.68837E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,1.95265E+13,,1468,2.69138E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1.95494E+13,,1469,2.69439E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,1.95723E+13,,1470,2.6974E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,1.95952E+13,,1471,2.70041E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,1.96181E+13,,1472,2.70342E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1.9641E+13,,1473,2.70644E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1.96639E+13,,1474,2.70945E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1.96869E+13,,1475,2.71247E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1.97098E+13,,1476,2.71549E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1.97328E+13,,1477,2.71851E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1.97558E+13,,1478,2.72154E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1.97788E+13,,1479,2.72456E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,1.98018E+13,,1480,2.72759E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1.98248E+13,,1481,2.73062E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1.98479E+13,,1482,2.73365E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,1.98709E+13,,1483,2.73668E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,1.9894E+13,,1484,2.73971E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,1.99171E+13,,1485,2.74275E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,1.99402E+13,,1486,2.74578E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,1.99633E+13,,1487,2.74882E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,1.99864E+13,,1488,2.75186E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,2.00095E+13,,1489,2.7549E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,2.00327E+13,,1490,2.75795E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,2.00558E+13,,1491,2.76099E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,2.0079E+13,,1492,2.76404E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,2.01022E+13,,1493,2.76709E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,2.01254E+13,,1494,2.77014E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,2.01486E+13,,1495,2.77319E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,2.01718E+13,,1496,2.77624E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,2.0195E+13,,1497,2.7793E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,2.02183E+13,,1498,2.78236E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,2.02416E+13,,1499,2.78542E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,2.02648E+13,,1500,2.78848E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,2.02881E+13,,1501,2.79154E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,2.03114E+13,,1502,2.7946E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,2.03347E+13,,1503,2.79767E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,2.03581E+13,,1504,2.80073E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,2.03814E+13,,1505,2.8038E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,2.04048E+13,,1506,2.80687E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,2.04281E+13,,1507,2.80994E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,2.04515E+13,,1508,2.81302E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,2.04749E+13,,1509,2.81609E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,2.04983E+13,,1510,2.81917E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,2.05217E+13,,1511,2.82225E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,2.05452E+13,,1512,2.82533E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,2.05686E+13,,1513,2.82841E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,2.05921E+13,,1514,2.8315E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,2.06156E+13,,1515,2.83458E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,2.0639E+13,,1516,2.83767E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,2.06625E+13,,1517,2.84076E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,2.06861E+13,,1518,2.84385E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,2.07096E+13,,1519,2.84694E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,2.07331E+13,,1520,2.85003E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,2.07567E+13,,1521,2.85313E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,2.07802E+13,,1522,2.85623E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,2.08038E+13,,1523,2.85933E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,2.08274E+13,,1524,2.86243E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,2.0851E+13,,1525,2.86553E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,2.08746E+13,,1526,2.86863E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,2.08983E+13,,1527,2.87174E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,2.09219E+13,,1528,2.87485E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,2.09456E+13,,1529,2.87796E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,2.09692E+13,,1530,2.88107E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,2.09929E+13,,1531,2.88418E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,2.10166E+13,,1532,2.88729E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,2.10403E+13,,1533,2.89041E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,2.1064E+13,,1534,2.89353E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,2.10878E+13,,1535,2.89664E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,2.11115E+13,,1536,2.89977E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,2.11353E+13,,1537,2.90289E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,2.11591E+13,,1538,2.90601E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
