Time,OH_ppm,Relative_Uncertainty,W
0.0006828,107.2,0.05,1e-10
0.0006832,106.8,0.05,1e-10
0.0006836,106.9,0.05,1e-10
0.000684,107.1,0.05,1e-10
0.0006844,107.1,0.05,1e-10
0.0006848,107.4,0.05,1e-10
0.0006852,107.3,0.05,1e-10
0.0006856,107.1,0.05,1e-10
0.000686,107.4,0.05,1e-10
0.0006864,107.3,0.05,1e-10
0.0006868,107.3,0.05,1e-10
0.0006872,107.2,0.05,1e-10
0.0006876,107.2,0.05,1e-10
0.000688,107.1,0.05,1e-10
0.0006884,107.4,0.05,1e-10
0.0006888,107.3,0.05,1e-10
0.0006892,107.2,0.05,1e-10
0.0006896,107.6,0.05,1e-10
0.00069,107.5,0.05,1e-10
0.0006904,107.6,0.05,1e-10
0.0006908,107.2,0.05,1e-10
0.0006912,107.3,0.05,1e-10
0.0006916,107.3,0.05,1e-10
0.000692,107.5,0.05,1e-10
0.0006924,107.4,0.05,1e-10
0.0006928,107.3,0.05,1e-10
0.0006932,107.2,0.05,1e-10
0.0006936,107.3,0.05,1e-10
0.000694,107.2,0.05,1e-10
0.0006944,107.7,0.05,1e-10
0.0006948,107.6,0.05,1e-10
0.0006952,107.4,0.05,1e-10
0.0006956,107.1,0.05,1e-10
0.000696,107.8,0.05,1e-10
0.0006964,107.8,0.05,1e-10
0.0006968,107.7,0.05,1e-10
0.0006972,107.6,0.05,1e-10
0.0006976,107.5,0.05,1e-10
0.000698,107,0.05,1e-10
0.0006984,107.6,0.05,1e-10
0.0006988,107.7,0.05,1e-10
0.0006992,107.6,0.05,1e-10
0.0006996,107.4,0.05,1e-10
0.0007,107.6,0.05,1e-10
