Time,OH_ppm,Relative_Uncertainty,W
0.0009532,15.8,0.05,0.016920014
0.0009548,16,0.05,0.016920014
0.0009564,16,0.05,0.016920014
0.000958,16,0.05,0.016920014
0.0009596,15.9,0.05,0.016920014
0.0009612,16,0.05,0.016920014
0.0009628,16.3,0.05,0.016920014
0.0009644,16.8,0.05,0.016920014
0.000966,16.3,0.05,0.016920014
0.0009676,16.5,0.05,0.016920014
0.0009692,16.5,0.05,0.016920014
0.0009708,16.4,0.05,0.016920014
0.0009724,16.6,0.05,0.016920014
0.000974,16.5,0.05,0.016920014
0.0009756,16.3,0.05,0.016920014
0.0009772,16.6,0.05,0.016920014
0.0009788,16.6,0.05,0.016920014
0.0009804,17.1,0.05,0.016920014
0.000982,16.9,0.05,0.016920014
0.0009836,17,0.05,0.016920014
0.0009852,17.3,0.05,0.016920014
0.0009868,17.3,0.05,0.016920014
0.0009884,17.7,0.05,0.016920014
0.00099,17.6,0.05,0.016920014
0.0009916,17.7,0.05,0.016920014
0.0009932,17.5,0.05,0.016920014
0.0009948,17.4,0.05,0.016920014
0.0009964,17.8,0.05,0.016920014
0.000998,17.4,0.05,0.016920014
0.0009996,17.8,0.05,0.016920014
0.0010012,17.9,0.05,0.016920014
0.0010028,18,0.05,0.016920014
0.0010044,18.2,0.05,0.016920014
0.001006,18.1,0.05,0.016920014
0.0010076,18.3,0.05,0.016920014
0.0010092,18.6,0.05,0.016920014
0.0010108,18.2,0.05,0.016920014
0.0010124,18.7,0.05,0.016920014
0.001014,18.7,0.05,0.016920014
0.0010156,18.5,0.05,0.016920014
0.0010172,18.6,0.05,0.016920014
0.0010188,18.7,0.05,0.016920014
0.0010204,18.8,0.05,0.016920014
0.001022,19,0.05,0.016920014
0.0010236,18.8,0.05,0.016920014
0.0010252,19.3,0.05,0.016920014
0.0010268,19.5,0.05,0.016920014
0.0010284,19.3,0.05,0.016920014
0.00103,19.5,0.05,0.016920014
0.0010316,19.5,0.05,0.016920014
0.0010332,19.8,0.05,0.016920014
0.0010348,19.7,0.05,0.016920014
0.0010364,19.5,0.05,0.016920014
0.001038,19.7,0.05,0.016920014
0.0010396,19.8,0.05,0.016920014
0.0010412,19.8,0.05,0.016920014
0.0010428,19.5,0.05,0.016920014
0.0010444,20,0.05,0.016920014
0.001046,20.3,0.05,0.016920014
0.0010476,20.1,0.05,0.016920014
0.0010492,20.3,0.05,0.016920014
0.0010508,20.8,0.05,0.016920014
0.0010524,20.7,0.05,0.016920014
0.001054,21,0.05,0.016920014
0.0010556,20.7,0.05,0.016920014
0.0010572,20.8,0.05,0.016920014
0.0010588,20.8,0.05,0.016920014
0.0010604,20.9,0.05,0.016920014
0.001062,20.9,0.05,0.016920014
0.0010636,20.8,0.05,0.016920014
0.0010652,21.5,0.05,0.016920014
0.0010668,21.2,0.05,0.016920014
0.0010684,21,0.05,0.016920014
0.00107,21.3,0.05,0.016920014
0.0010716,21.2,0.05,0.016920014
0.0010732,21.5,0.05,0.016920014
0.0010748,21.6,0.05,0.016920014
0.0010764,21.7,0.05,0.016920014
0.001078,21.7,0.05,0.016920014
0.0010796,21.7,0.05,0.016920014
0.0010812,21.8,0.05,0.016920014
0.0010828,21.9,0.05,0.016920014
