Temp,k_original,,Temp_optimized,k_optimized,,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp
1382,5.88887E+13,,1382,6.97534E+13,,,,,,,,,,,,,,
1383,5.88992E+13,,1383,6.97691E+13,,,,,,,,,,,,,,
1384,5.89098E+13,,1384,6.97847E+13,,,,,,,,,,,,,,
1385,5.89204E+13,,1385,6.98004E+13,,,,,,,,,,,,,,
1386,5.89309E+13,,1386,6.9816E+13,,,,,,,,,,,,,,
1387,5.89415E+13,,1387,6.98316E+13,,,,,,,,,,,,,,
1388,5.8952E+13,,1388,6.98472E+13,,,,,,,,,,,,,,
1389,5.89626E+13,,1389,6.98628E+13,,,,,,,,,,,,,,
1390,5.89731E+13,,1390,6.98784E+13,,,,,,,,,,,,,,
1391,5.89837E+13,,1391,6.9894E+13,,,,,,,,,,,,,,
1392,5.89942E+13,,1392,6.99096E+13,,,,,,,,,,,,,,
1393,5.90047E+13,,1393,6.99251E+13,,,,,,,,,,,,,,
1394,5.90152E+13,,1394,6.99407E+13,,,,,,,,,,,,,,
1395,5.90258E+13,,1395,6.99562E+13,,,,,,,,,,,,,,
1396,5.90363E+13,,1396,6.99718E+13,,,,,,,,,,,,,,
1397,5.90468E+13,,1397,6.99873E+13,,,,,,,,,,,,,,
1398,5.90573E+13,,1398,7.00028E+13,,,,,,,,,,,,,,
1399,5.90678E+13,,1399,7.00184E+13,,,,,,,,,,,,,,
1400,5.90783E+13,,1400,7.00339E+13,,,,,,,,,,,,,,
1401,5.90888E+13,,1401,7.00494E+13,,,,,,,,,,,,,,
1402,5.90993E+13,,1402,7.00649E+13,,,,,,,,,,,,,,
1403,5.91098E+13,,1403,7.00804E+13,,,,,,,,,,,,,,
1404,5.91202E+13,,1404,7.00958E+13,,,,,,,,,,,,,,
1405,5.91307E+13,,1405,7.01113E+13,,,,,,,,,,,,,,
1406,5.91412E+13,,1406,7.01268E+13,,,,,,,,,,,,,,
1407,5.91517E+13,,1407,7.01422E+13,,,,,,,,,,,,,,
1408,5.91621E+13,,1408,7.01577E+13,,,,,,,,,,,,,,
1409,5.91726E+13,,1409,7.01731E+13,,,,,,,,,,,,,,
1410,5.9183E+13,,1410,7.01885E+13,,,,,,,,,,,,,,
1411,5.91935E+13,,1411,7.02039E+13,,,,,,,,,,,,,,
1412,5.92039E+13,,1412,7.02194E+13,,,,,,,,,,,,,,
1413,5.92144E+13,,1413,7.02348E+13,,,,,,,,,,,,,,
1414,5.92248E+13,,1414,7.02502E+13,,,,,,,,,,,,,,
1415,5.92353E+13,,1415,7.02655E+13,,,,,,,,,,,,,,
1416,5.92457E+13,,1416,7.02809E+13,,,,,,,,,,,,,,
1417,5.92561E+13,,1417,7.02963E+13,,,,,,,,,,,,,,
1418,5.92665E+13,,1418,7.03117E+13,,,,,,,,,,,,,,
1419,5.9277E+13,,1419,7.0327E+13,,,,,,,,,,,,,,
1420,5.92874E+13,,1420,7.03424E+13,,,,,,,,,,,,,,
1421,5.92978E+13,,1421,7.03577E+13,,,,,,,,,,,,,,
1422,5.93082E+13,,1422,7.0373E+13,,,,,,,,,,,,,,
1423,5.93186E+13,,1423,7.03884E+13,,,,,,,,,,,,,,
1424,5.9329E+13,,1424,7.04037E+13,,,,,,,,,,,,,,
1425,5.93394E+13,,1425,7.0419E+13,,,,,,,,,,,,,,
1426,5.93498E+13,,1426,7.04343E+13,,,,,,,,,,,,,,
1427,5.93601E+13,,1427,7.04496E+13,,,,,,,,,,,,,,
1428,5.93705E+13,,1428,7.04649E+13,,,,,,,,,,,,,,
1429,5.93809E+13,,1429,7.04801E+13,,,,,,,,,,,,,,
1430,5.93913E+13,,1430,7.04954E+13,,,,,,,,,,,,,,
1431,5.94016E+13,,1431,7.05107E+13,,,,,,,,,,,,,,
1432,5.9412E+13,,1432,7.05259E+13,,,,,,,,,,,,,,
1433,5.94224E+13,,1433,7.05412E+13,,,,,,,,,,,,,,
1434,5.94327E+13,,1434,7.05564E+13,,,,,,,,,,,,,,
1435,5.94431E+13,,1435,7.05716E+13,,,,,,,,,,,,,,
1436,5.94534E+13,,1436,7.05869E+13,,,,,,,,,,,,,,
1437,5.94638E+13,,1437,7.06021E+13,,,,,,,,,,,,,,
1438,5.94741E+13,,1438,7.06173E+13,,,,,,,,,,,,,,
1439,5.94844E+13,,1439,7.06325E+13,,,,,,,,,,,,,,
1440,5.94948E+13,,1440,7.06477E+13,,,,,,,,,,,,,,
1441,5.95051E+13,,1441,7.06628E+13,,,,,,,,,,,,,,
1442,5.95154E+13,,1442,7.0678E+13,,,,,,,,,,,,,,
1443,5.95257E+13,,1443,7.06932E+13,,,,,,,,,,,,,,
1444,5.9536E+13,,1444,7.07083E+13,,,,,,,,,,,,,,
1445,5.95463E+13,,1445,7.07235E+13,,,,,,,,,,,,,,
1446,5.95567E+13,,1446,7.07386E+13,,,,,,,,,,,,,,
1447,5.9567E+13,,1447,7.07538E+13,,,,,,,,,,,,,,
1448,5.95772E+13,,1448,7.07689E+13,,,,,,,,,,,,,,
1449,5.95875E+13,,1449,7.0784E+13,,,,,,,,,,,,,,
1450,5.95978E+13,,1450,7.07991E+13,,,,,,,,,,,,,,
1451,5.96081E+13,,1451,7.08142E+13,,,,,,,,,,,,,,
1452,5.96184E+13,,1452,7.08293E+13,,,,,,,,,,,,,,
1453,5.96287E+13,,1453,7.08444E+13,,,,,,,,,,,,,,
1454,5.96389E+13,,1454,7.08595E+13,,,,,,,,,,,,,,
1455,5.96492E+13,,1455,7.08746E+13,,,,,,,,,,,,,,
1456,5.96595E+13,,1456,7.08896E+13,,,,,,,,,,,,,,
1457,5.96697E+13,,1457,7.09047E+13,,,,,,,,,,,,,,
1458,5.968E+13,,1458,7.09197E+13,,,,,,,,,,,,,,
1459,5.96903E+13,,1459,7.09348E+13,,,,,,,,,,,,,,
1460,5.97005E+13,,1460,7.09498E+13,,,,,,,,,,,,,,
1461,5.97107E+13,,1461,7.09648E+13,,,,,,,,,,,,,,
1462,5.9721E+13,,1462,7.09799E+13,,,,,,,,,,,,,,
1463,5.97312E+13,,1463,7.09949E+13,,,,,,,,,,,,,,
1464,5.97415E+13,,1464,7.10099E+13,,,,,,,,,,,,,,
1465,5.97517E+13,,1465,7.10249E+13,,,,,,,,,,,,,,
1466,5.97619E+13,,1466,7.10399E+13,,,,,,,,,,,,,,
1467,5.97721E+13,,1467,7.10548E+13,,,,,,,,,,,,,,
1468,5.97823E+13,,1468,7.10698E+13,,,,,,,,,,,,,,
1469,5.97926E+13,,1469,7.10848E+13,,,,,,,,,,,,,,
1470,5.98028E+13,,1470,7.10997E+13,,,,,,,,,,,,,,
1471,5.9813E+13,,1471,7.11147E+13,,,,,,,,,,,,,,
1472,5.98232E+13,,1472,7.11296E+13,,,,,,,,,,,,,,
1473,5.98334E+13,,1473,7.11446E+13,,,,,,,,,,,,,,
1474,5.98436E+13,,1474,7.11595E+13,,,,,,,,,,,,,,
1475,5.98537E+13,,1475,7.11744E+13,,,,,,,,,,,,,,
1476,5.98639E+13,,1476,7.11893E+13,,,,,,,,,,,,,,
1477,5.98741E+13,,1477,7.12042E+13,,,,,,,,,,,,,,
1478,5.98843E+13,,1478,7.12191E+13,,,,,,,,,,,,,,
1479,5.98945E+13,,1479,7.1234E+13,,,,,,,,,,,,,,
1480,5.99046E+13,,1480,7.12489E+13,,,,,,,,,,,,,,
1481,5.99148E+13,,1481,7.12638E+13,,,,,,,,,,,,,,
1482,5.99249E+13,,1482,7.12787E+13,,,,,,,,,,,,,,
1483,5.99351E+13,,1483,7.12935E+13,,,,,,,,,,,,,,
1484,5.99453E+13,,1484,7.13084E+13,,,,,,,,,,,,,,
1485,5.99554E+13,,1485,7.13232E+13,,,,,,,,,,,,,,
1486,5.99655E+13,,1486,7.13381E+13,,,,,,,,,,,,,,
1487,5.99757E+13,,1487,7.13529E+13,,,,,,,,,,,,,,
1488,5.99858E+13,,1488,7.13677E+13,,,,,,,,,,,,,,
1489,5.9996E+13,,1489,7.13825E+13,,,,,,,,,,,,,,
1490,6.00061E+13,,1490,7.13973E+13,,,,,,,,,,,,,,
1491,6.00162E+13,,1491,7.14122E+13,,,,,,,,,,,,,,
1492,6.00263E+13,,1492,7.14269E+13,,,,,,,,,,,,,,
1493,6.00364E+13,,1493,7.14417E+13,,,,,,,,,,,,,,
1494,6.00466E+13,,1494,7.14565E+13,,,,,,,,,,,,,,
1495,6.00567E+13,,1495,7.14713E+13,,,,,,,,,,,,,,
1496,6.00668E+13,,1496,7.14861E+13,,,,,,,,,,,,,,
1497,6.00769E+13,,1497,7.15008E+13,,,,,,,,,,,,,,
1498,6.0087E+13,,1498,7.15156E+13,,,,,,,,,,,,,,
1499,6.00971E+13,,1499,7.15303E+13,,,,,,,,,,,,,,
1500,6.01072E+13,,1500,7.1545E+13,,,,,,,,,,,,,,
1501,6.01172E+13,,1501,7.15598E+13,,,,,,,,,,,,,,
1502,6.01273E+13,,1502,7.15745E+13,,,,,,,,,,,,,,
1503,6.01374E+13,,1503,7.15892E+13,,,,,,,,,,,,,,
1504,6.01475E+13,,1504,7.16039E+13,,,,,,,,,,,,,,
1505,6.01575E+13,,1505,7.16186E+13,,,,,,,,,,,,,,
1506,6.01676E+13,,1506,7.16333E+13,,,,,,,,,,,,,,
1507,6.01777E+13,,1507,7.1648E+13,,,,,,,,,,,,,,
1508,6.01877E+13,,1508,7.16627E+13,,,,,,,,,,,,,,
1509,6.01978E+13,,1509,7.16773E+13,,,,,,,,,,,,,,
1510,6.02078E+13,,1510,7.1692E+13,,,,,,,,,,,,,,
1511,6.02179E+13,,1511,7.17067E+13,,,,,,,,,,,,,,
1512,6.02279E+13,,1512,7.17213E+13,,,,,,,,,,,,,,
1513,6.0238E+13,,1513,7.1736E+13,,,,,,,,,,,,,,
1514,6.0248E+13,,1514,7.17506E+13,,,,,,,,,,,,,,
1515,6.0258E+13,,1515,7.17652E+13,,,,,,,,,,,,,,
1516,6.0268E+13,,1516,7.17798E+13,,,,,,,,,,,,,,
1517,6.02781E+13,,1517,7.17945E+13,,,,,,,,,,,,,,
1518,6.02881E+13,,1518,7.18091E+13,,,,,,,,,,,,,,
1519,6.02981E+13,,1519,7.18237E+13,,,,,,,,,,,,,,
1520,6.03081E+13,,1520,7.18383E+13,,,,,,,,,,,,,,
1521,6.03181E+13,,1521,7.18528E+13,,,,,,,,,,,,,,
1522,6.03281E+13,,1522,7.18674E+13,,,,,,,,,,,,,,
1523,6.03381E+13,,1523,7.1882E+13,,,,,,,,,,,,,,
1524,6.03481E+13,,1524,7.18966E+13,,,,,,,,,,,,,,
1525,6.03581E+13,,1525,7.19111E+13,,,,,,,,,,,,,,
1526,6.03681E+13,,1526,7.19257E+13,,,,,,,,,,,,,,
1527,6.03781E+13,,1527,7.19402E+13,,,,,,,,,,,,,,
1528,6.03881E+13,,1528,7.19547E+13,,,,,,,,,,,,,,
1529,6.0398E+13,,1529,7.19693E+13,,,,,,,,,,,,,,
1530,6.0408E+13,,1530,7.19838E+13,,,,,,,,,,,,,,
1531,6.0418E+13,,1531,7.19983E+13,,,,,,,,,,,,,,
1532,6.0428E+13,,1532,7.20128E+13,,,,,,,,,,,,,,
1533,6.04379E+13,,1533,7.20273E+13,,,,,,,,,,,,,,
1534,6.04479E+13,,1534,7.20418E+13,,,,,,,,,,,,,,
1535,6.04578E+13,,1535,7.20563E+13,,,,,,,,,,,,,,
1536,6.04678E+13,,1536,7.20708E+13,,,,,,,,,,,,,,
1537,6.04777E+13,,1537,7.20853E+13,,,,,,,,,,,,,,
1538,6.04877E+13,,1538,7.20997E+13,,,,,,,,,,,,,,
1539,6.04976E+13,,1539,7.21142E+13,,,,,,,,,,,,,,
1540,6.05075E+13,,1540,7.21286E+13,,,,,,,,,,,,,,
1541,6.05175E+13,,1541,7.21431E+13,,,,,,,,,,,,,,
1542,6.05274E+13,,1542,7.21575E+13,,,,,,,,,,,,,,
1543,6.05373E+13,,1543,7.2172E+13,,,,,,,,,,,,,,
1544,6.05472E+13,,1544,7.21864E+13,,,,,,,,,,,,,,
1545,6.05572E+13,,1545,7.22008E+13,,,,,,,,,,,,,,
1546,6.05671E+13,,1546,7.22152E+13,,,,,,,,,,,,,,
1547,6.0577E+13,,1547,7.22296E+13,,,,,,,,,,,,,,
1548,6.05869E+13,,1548,7.2244E+13,,,,,,,,,,,,,,
1549,6.05968E+13,,1549,7.22584E+13,,,,,,,,,,,,,,
1550,6.06067E+13,,1550,7.22728E+13,,,,,,,,,,,,,,
1551,6.06166E+13,,1551,7.22872E+13,,,,,,,,,,,,,,
1552,6.06265E+13,,1552,7.23015E+13,,,,,,,,,,,,,,
1553,6.06364E+13,,1553,7.23159E+13,,,,,,,,,,,,,,
1554,6.06462E+13,,1554,7.23302E+13,,,,,,,,,,,,,,
1555,6.06561E+13,,1555,7.23446E+13,,,,,,,,,,,,,,
1556,6.0666E+13,,1556,7.23589E+13,,,,,,,,,,,,,,
1557,6.06759E+13,,1557,7.23733E+13,,,,,,,,,,,,,,
1558,6.06857E+13,,1558,7.23876E+13,,,,,,,,,,,,,,
1559,6.06956E+13,,1559,7.24019E+13,,,,,,,,,,,,,,
1560,6.07055E+13,,1560,7.24162E+13,,,,,,,,,,,,,,
1561,6.07153E+13,,1561,7.24305E+13,,,,,,,,,,,,,,
1562,6.07252E+13,,1562,7.24448E+13,,,,,,,,,,,,,,
1563,6.0735E+13,,1563,7.24591E+13,,,,,,,,,,,,,,
1564,6.07449E+13,,1564,7.24734E+13,,,,,,,,,,,,,,
1565,6.07547E+13,,1565,7.24877E+13,,,,,,,,,,,,,,
1566,6.07645E+13,,1566,7.2502E+13,,,,,,,,,,,,,,
1567,6.07744E+13,,1567,7.25163E+13,,,,,,,,,,,,,,
1568,6.07842E+13,,1568,7.25305E+13,,,,,,,,,,,,,,
1569,6.0794E+13,,1569,7.25448E+13,,,,,,,,,,,,,,
1570,6.08039E+13,,1570,7.2559E+13,,,,,,,,,,,,,,
1571,6.08137E+13,,1571,7.25733E+13,,,,,,,,,,,,,,
1572,6.08235E+13,,1572,7.25875E+13,,,,,,,,,,,,,,
1573,6.08333E+13,,1573,7.26017E+13,,,,,,,,,,,,,,
1574,6.08431E+13,,1574,7.26159E+13,,,,,,,,,,,,,,
1575,6.08529E+13,,1575,7.26302E+13,,,,,,,,,,,,,,
1576,6.08627E+13,,1576,7.26444E+13,,,,,,,,,,,,,,
1577,6.08725E+13,,1577,7.26586E+13,,,,,,,,,,,,,,
1578,6.08823E+13,,1578,7.26728E+13,,,,,,,,,,,,,,
1579,6.08921E+13,,1579,7.26869E+13,,,,,,,,,,,,,,
1580,6.09019E+13,,1580,7.27011E+13,,,,,,,,,,,,,,
1581,6.09117E+13,,1581,7.27153E+13,,,,,,,,,,,,,,
1582,6.09215E+13,,1582,7.27295E+13,,,,,,,,,,,,,,
1583,6.09312E+13,,1583,7.27436E+13,,,,,,,,,,,,,,
1584,6.0941E+13,,1584,7.27578E+13,,,,,,,,,,,,,,
1585,6.09508E+13,,1585,7.27719E+13,,,,,,,,,,,,,,
1586,6.09605E+13,,1586,7.27861E+13,,,,,,,,,,,,,,
1587,6.09703E+13,,1587,7.28002E+13,,,,,,,,,,,,,,
1588,6.09801E+13,,1588,7.28143E+13,,,,,,,,,,,,,,
1589,6.09898E+13,,1589,7.28285E+13,,,,,,,,,,,,,,
1590,6.09996E+13,,1590,7.28426E+13,,,,,,,,,,,,,,
1591,6.10093E+13,,1591,7.28567E+13,,,,,,,,,,,,,,
1592,6.1019E+13,,1592,7.28708E+13,,,,,,,,,,,,,,
1593,6.10288E+13,,1593,7.28849E+13,,,,,,,,,,,,,,
1594,6.10385E+13,,1594,7.2899E+13,,,,,,,,,,,,,,
1595,6.10483E+13,,1595,7.2913E+13,,,,,,,,,,,,,,
1596,6.1058E+13,,1596,7.29271E+13,,,,,,,,,,,,,,
1597,6.10677E+13,,1597,7.29412E+13,,,,,,,,,,,,,,
1598,6.10774E+13,,1598,7.29553E+13,,,,,,,,,,,,,,
1599,6.10872E+13,,1599,7.29693E+13,,,,,,,,,,,,,,
1600,6.10969E+13,,1600,7.29834E+13,,,,,,,,,,,,,,
1601,6.11066E+13,,1601,7.29974E+13,,,,,,,,,,,,,,
1602,6.11163E+13,,1602,7.30114E+13,,,,,,,,,,,,,,
1603,6.1126E+13,,1603,7.30255E+13,,,,,,,,,,,,,,
1604,6.11357E+13,,1604,7.30395E+13,,,,,,,,,,,,,,
1605,6.11454E+13,,1605,7.30535E+13,,,,,,,,,,,,,,
1606,6.11551E+13,,1606,7.30675E+13,,,,,,,,,,,,,,
1607,6.11648E+13,,1607,7.30815E+13,,,,,,,,,,,,,,
1608,6.11745E+13,,1608,7.30955E+13,,,,,,,,,,,,,,
1609,6.11841E+13,,1609,7.31095E+13,,,,,,,,,,,,,,
1610,6.11938E+13,,1610,7.31235E+13,,,,,,,,,,,,,,
1611,6.12035E+13,,1611,7.31375E+13,,,,,,,,,,,,,,
1612,6.12132E+13,,1612,7.31515E+13,,,,,,,,,,,,,,
1613,6.12228E+13,,1613,7.31654E+13,,,,,,,,,,,,,,
1614,6.12325E+13,,1614,7.31794E+13,,,,,,,,,,,,,,
1615,6.12422E+13,,1615,7.31933E+13,,,,,,,,,,,,,,
1616,6.12518E+13,,1616,7.32073E+13,,,,,,,,,,,,,,
1617,6.12615E+13,,1617,7.32212E+13,,,,,,,,,,,,,,
1618,6.12711E+13,,1618,7.32352E+13,,,,,,,,,,,,,,
1619,6.12808E+13,,1619,7.32491E+13,,,,,,,,,,,,,,
1620,6.12904E+13,,1620,7.3263E+13,,,,,,,,,,,,,,
1621,6.13E+13,,1621,7.32769E+13,,,,,,,,,,,,,,
1622,6.13097E+13,,1622,7.32908E+13,,,,,,,,,,,,,,
1623,6.13193E+13,,1623,7.33047E+13,,,,,,,,,,,,,,
1624,6.13289E+13,,1624,7.33186E+13,,,,,,,,,,,,,,
1625,6.13386E+13,,1625,7.33325E+13,,,,,,,,,,,,,,
1626,6.13482E+13,,1626,7.33464E+13,,,,,,,,,,,,,,
1627,6.13578E+13,,1627,7.33603E+13,,,,,,,,,,,,,,
1628,6.13674E+13,,1628,7.33741E+13,,,,,,,,,,,,,,
1629,6.1377E+13,,1629,7.3388E+13,,,,,,,,,,,,,,
1630,6.13866E+13,,1630,7.34019E+13,,,,,,,,,,,,,,
1631,6.13962E+13,,1631,7.34157E+13,,,,,,,,,,,,,,
1632,6.14058E+13,,1632,7.34296E+13,,,,,,,,,,,,,,
1633,6.14154E+13,,1633,7.34434E+13,,,,,,,,,,,,,,
1634,6.1425E+13,,1634,7.34572E+13,,,,,,,,,,,,,,
1635,6.14346E+13,,1635,7.34711E+13,,,,,,,,,,,,,,
1636,6.14442E+13,,1636,7.34849E+13,,,,,,,,,,,,,,
1637,6.14538E+13,,1637,7.34987E+13,,,,,,,,,,,,,,
1638,6.14634E+13,,1638,7.35125E+13,,,,,,,,,,,,,,
1639,6.1473E+13,,1639,7.35263E+13,,,,,,,,,,,,,,
1640,6.14825E+13,,1640,7.35401E+13,,,,,,,,,,,,,,
1641,6.14921E+13,,1641,7.35539E+13,,,,,,,,,,,,,,
1642,6.15017E+13,,1642,7.35677E+13,,,,,,,,,,,,,,
1643,6.15112E+13,,1643,7.35815E+13,,,,,,,,,,,,,,
1644,6.15208E+13,,1644,7.35952E+13,,,,,,,,,,,,,,
1645,6.15303E+13,,1645,7.3609E+13,,,,,,,,,,,,,,
1646,6.15399E+13,,1646,7.36228E+13,,,,,,,,,,,,,,
1647,6.15494E+13,,1647,7.36365E+13,,,,,,,,,,,,,,
1648,6.1559E+13,,1648,7.36503E+13,,,,,,,,,,,,,,
1649,6.15685E+13,,1649,7.3664E+13,,,,,,,,,,,,,,
1650,6.15781E+13,,1650,7.36777E+13,,,,,,,,,,,,,,
1651,6.15876E+13,,1651,7.36915E+13,,,,,,,,,,,,,,
1652,6.15971E+13,,1652,7.37052E+13,,,,,,,,,,,,,,
1653,6.16067E+13,,1653,7.37189E+13,,,,,,,,,,,,,,
1654,6.16162E+13,,1654,7.37326E+13,,,,,,,,,,,,,,
1655,6.16257E+13,,1655,7.37463E+13,,,,,,,,,,,,,,
1656,6.16352E+13,,1656,7.376E+13,,,,,,,,,,,,,,
1657,6.16447E+13,,1657,7.37737E+13,,,,,,,,,,,,,,
1658,6.16543E+13,,1658,7.37874E+13,,,,,,,,,,,,,,
1659,6.16638E+13,,1659,7.38011E+13,,,,,,,,,,,,,,
1660,6.16733E+13,,1660,7.38147E+13,,,,,,,,,,,,,,
1661,6.16828E+13,,1661,7.38284E+13,,,,,,,,,,,,,,
1662,6.16923E+13,,1662,7.38421E+13,,,,,,,,,,,,,,
1663,6.17018E+13,,1663,7.38557E+13,,,,,,,,,,,,,,
1664,6.17113E+13,,1664,7.38694E+13,,,,,,,,,,,,,,
1665,6.17207E+13,,1665,7.3883E+13,,,,,,,,,,,,,,
1666,6.17302E+13,,1666,7.38967E+13,,,,,,,,,,,,,,
1667,6.17397E+13,,1667,7.39103E+13,,,,,,,,,,,,,,
1668,6.17492E+13,,1668,7.39239E+13,,,,,,,,,,,,,,
1669,6.17587E+13,,1669,7.39375E+13,,,,,,,,,,,,,,
1670,6.17681E+13,,1670,7.39511E+13,,,,,,,,,,,,,,
1671,6.17776E+13,,1671,7.39647E+13,,,,,,,,,,,,,,
1672,6.17871E+13,,1672,7.39783E+13,,,,,,,,,,,,,,
1673,6.17965E+13,,1673,7.39919E+13,,,,,,,,,,,,,,
1674,6.1806E+13,,1674,7.40055E+13,,,,,,,,,,,,,,
1675,6.18154E+13,,1675,7.40191E+13,,,,,,,,,,,,,,
1676,6.18249E+13,,1676,7.40327E+13,,,,,,,,,,,,,,
1677,6.18343E+13,,1677,7.40463E+13,,,,,,,,,,,,,,
1678,6.18438E+13,,1678,7.40598E+13,,,,,,,,,,,,,,
1679,6.18532E+13,,1679,7.40734E+13,,,,,,,,,,,,,,
1680,6.18626E+13,,1680,7.40869E+13,,,,,,,,,,,,,,
1681,6.18721E+13,,1681,7.41005E+13,,,,,,,,,,,,,,
1682,6.18815E+13,,1682,7.4114E+13,,,,,,,,,,,,,,
1683,6.18909E+13,,1683,7.41276E+13,,,,,,,,,,,,,,
1684,6.19004E+13,,1684,7.41411E+13,,,,,,,,,,,,,,
1685,6.19098E+13,,1685,7.41546E+13,,,,,,,,,,,,,,
1686,6.19192E+13,,1686,7.41681E+13,,,,,,,,,,,,,,
1687,6.19286E+13,,1687,7.41816E+13,,,,,,,,,,,,,,
1688,6.1938E+13,,1688,7.41951E+13,,,,,,,,,,,,,,
1689,6.19474E+13,,1689,7.42086E+13,,,,,,,,,,,,,,
1690,6.19568E+13,,1690,7.42221E+13,,,,,,,,,,,,,,
1691,6.19662E+13,,1691,7.42356E+13,,,,,,,,,,,,,,
1692,6.19756E+13,,1692,7.42491E+13,,,,,,,,,,,,,,
1693,6.1985E+13,,1693,7.42626E+13,,,,,,,,,,,,,,
1694,6.19944E+13,,1694,7.42761E+13,,,,,,,,,,,,,,
1695,6.20038E+13,,1695,7.42895E+13,,,,,,,,,,,,,,
1696,6.20132E+13,,1696,7.4303E+13,,,,,,,,,,,,,,
1697,6.20226E+13,,1697,7.43164E+13,,,,,,,,,,,,,,
1698,6.20319E+13,,1698,7.43299E+13,,,,,,,,,,,,,,
1699,6.20413E+13,,1699,7.43433E+13,,,,,,,,,,,,,,
1700,6.20507E+13,,1700,7.43568E+13,,,,,,,,,,,,,,
1701,6.206E+13,,1701,7.43702E+13,,,,,,,,,,,,,,
1702,6.20694E+13,,1702,7.43836E+13,,,,,,,,,,,,,,
1703,6.20788E+13,,1703,7.4397E+13,,,,,,,,,,,,,,
1704,6.20881E+13,,1704,7.44104E+13,,,,,,,,,,,,,,
1705,6.20975E+13,,1705,7.44238E+13,,,,,,,,,,,,,,
1706,6.21068E+13,,1706,7.44372E+13,,,,,,,,,,,,,,
1707,6.21162E+13,,1707,7.44506E+13,,,,,,,,,,,,,,
1708,6.21255E+13,,1708,7.4464E+13,,,,,,,,,,,,,,
1709,6.21349E+13,,1709,7.44774E+13,,,,,,,,,,,,,,
1710,6.21442E+13,,1710,7.44908E+13,,,,,,,,,,,,,,
1711,6.21535E+13,,1711,7.45042E+13,,,,,,,,,,,,,,
1712,6.21629E+13,,1712,7.45175E+13,,,,,,,,,,,,,,
1713,6.21722E+13,,1713,7.45309E+13,,,,,,,,,,,,,,
1714,6.21815E+13,,1714,7.45442E+13,,,,,,,,,,,,,,
1715,6.21908E+13,,1715,7.45576E+13,,,,,,,,,,,,,,
1716,6.22001E+13,,1716,7.45709E+13,,,,,,,,,,,,,,
1717,6.22095E+13,,1717,7.45843E+13,,,,,,,,,,,,,,
1718,6.22188E+13,,1718,7.45976E+13,,,,,,,,,,,,,,
1719,6.22281E+13,,1719,7.46109E+13,,,,,,,,,,,,,,
1720,6.22374E+13,,1720,7.46242E+13,,,,,,,,,,,,,,
1721,6.22467E+13,,1721,7.46376E+13,,,,,,,,,,,,,,
1722,6.2256E+13,,1722,7.46509E+13,,,,,,,,,,,,,,
1723,6.22653E+13,,1723,7.46642E+13,,,,,,,,,,,,,,
1724,6.22746E+13,,1724,7.46775E+13,,,,,,,,,,,,,,
1725,6.22839E+13,,1725,7.46908E+13,,,,,,,,,,,,,,
1726,6.22931E+13,,1726,7.4704E+13,,,,,,,,,,,,,,
1727,6.23024E+13,,1727,7.47173E+13,,,,,,,,,,,,,,
1728,6.23117E+13,,1728,7.47306E+13,,,,,,,,,,,,,,
1729,6.2321E+13,,1729,7.47439E+13,,,,,,,,,,,,,,
1730,6.23303E+13,,1730,7.47571E+13,,,,,,,,,,,,,,
1731,6.23395E+13,,1731,7.47704E+13,,,,,,,,,,,,,,
1732,6.23488E+13,,1732,7.47836E+13,,,,,,,,,,,,,,
1733,6.23581E+13,,1733,7.47969E+13,,,,,,,,,,,,,,
1734,6.23673E+13,,1734,7.48101E+13,,,,,,,,,,,,,,
1735,6.23766E+13,,1735,7.48234E+13,,,,,,,,,,,,,,
1736,6.23858E+13,,1736,7.48366E+13,,,,,,,,,,,,,,
1737,6.23951E+13,,1737,7.48498E+13,,,,,,,,,,,,,,
1738,6.24043E+13,,1738,7.4863E+13,,,,,,,,,,,,,,
1739,6.24136E+13,,1739,7.48763E+13,,,,,,,,,,,,,,
1740,6.24228E+13,,1740,7.48895E+13,,,,,,,,,,,,,,
1741,6.2432E+13,,1741,7.49027E+13,,,,,,,,,,,,,,
1742,6.24413E+13,,1742,7.49159E+13,,,,,,,,,,,,,,
1743,6.24505E+13,,1743,7.4929E+13,,,,,,,,,,,,,,
1744,6.24597E+13,,1744,7.49422E+13,,,,,,,,,,,,,,
1745,6.2469E+13,,1745,7.49554E+13,,,,,,,,,,,,,,
1746,6.24782E+13,,1746,7.49686E+13,,,,,,,,,,,,,,
1747,6.24874E+13,,1747,7.49818E+13,,,,,,,,,,,,,,
1748,6.24966E+13,,1748,7.49949E+13,,,,,,,,,,,,,,
1749,6.25058E+13,,1749,7.50081E+13,,,,,,,,,,,,,,
1750,6.2515E+13,,1750,7.50212E+13,,,,,,,,,,,,,,
1751,6.25242E+13,,1751,7.50344E+13,,,,,,,,,,,,,,
1752,6.25334E+13,,1752,7.50475E+13,,,,,,,,,,,,,,
1753,6.25426E+13,,1753,7.50606E+13,,,,,,,,,,,,,,
1754,6.25518E+13,,1754,7.50738E+13,,,,,,,,,,,,,,
1755,6.2561E+13,,1755,7.50869E+13,,,,,,,,,,,,,,
1756,6.25702E+13,,1756,7.51E+13,,,,,,,,,,,,,,
