Time,OH_ppm,Relative_Uncertainty,W
0.000436,0.1,0.05,0.015233923
0.0004368,0.1,0.05,0.015233923
0.000438,0.2,0.05,0.015233923
0.0004388,0.1,0.05,0.015233923
0.0004392,0.1,0.05,0.015233923
0.0004396,0.2,0.05,0.015233923
0.0004404,0.2,0.05,0.015233923
0.0004412,0.4,0.05,0.015233923
0.0004416,0.3,0.05,0.015233923
0.000442,0.2,0.05,0.015233923
0.0004424,0.4,0.05,0.015233923
0.0004428,0.4,0.05,0.015233923
0.0004432,0.4,0.05,0.015233923
0.0004436,0.4,0.05,0.015233923
0.000444,0.6,0.05,0.015233923
0.0004444,0.6,0.05,0.015233923
0.0004448,0.5,0.05,0.015233923
0.0004452,0.3,0.05,0.015233923
0.0004456,0.4,0.05,0.015233923
0.000446,0.4,0.05,0.015233923
0.0004464,0.6,0.05,0.015233923
0.0004468,0.2,0.05,0.015233923
0.0004472,0.5,0.05,0.015233923
0.0004476,0.3,0.05,0.015233923
0.000448,0.4,0.05,0.015233923
0.0004484,0.6,0.05,0.015233923
0.0004488,0.5,0.05,0.015233923
0.0004492,0.9,0.05,0.015233923
0.0004496,0.6,0.05,0.015233923
0.00045,0.6,0.05,0.015233923
0.0004504,0.3,0.05,0.015233923
0.0004508,0.6,0.05,0.015233923
0.0004512,0.3,0.05,0.015233923
0.0004516,0.7,0.05,0.015233923
0.000452,0.4,0.05,0.015233923
0.0004524,0.7,0.05,0.015233923
0.0004528,0.6,0.05,0.015233923
0.0004532,0.7,0.05,0.015233923
0.0004536,0.7,0.05,0.015233923
0.000454,0.5,0.05,0.015233923
0.0004544,0.6,0.05,0.015233923
0.0004548,0.4,0.05,0.015233923
0.0004552,0.4,0.05,0.015233923
0.0004556,0.4,0.05,0.015233923
0.000456,0.5,0.05,0.015233923
0.0004564,0.4,0.05,0.015233923
0.0004568,0.4,0.05,0.015233923
0.0004572,0.7,0.05,0.015233923
0.0004576,0.7,0.05,0.015233923
0.000458,0.5,0.05,0.015233923
0.0004584,0.8,0.05,0.015233923
0.0004588,0.9,0.05,0.015233923
0.0004592,0.7,0.05,0.015233923
0.0004596,0.6,0.05,0.015233923
0.00046,0.7,0.05,0.015233923
0.0004604,0.6,0.05,0.015233923
0.0004608,0.5,0.05,0.015233923
0.0004612,0.8,0.05,0.015233923
0.0004616,0.7,0.05,0.015233923
0.000462,0.9,0.05,0.015233923
0.0004624,0.7,0.05,0.015233923
0.0004628,0.7,0.05,0.015233923
0.0004632,0.9,0.05,0.015233923
0.0004636,0.8,0.05,0.015233923
0.000464,1.1,0.05,0.015233923
0.0004644,0.8,0.05,0.015233923
0.0004648,0.8,0.05,0.015233923
0.0004652,0.9,0.05,0.015233923
0.0004656,1.1,0.05,0.015233923
0.000466,0.8,0.05,0.015233923
0.0004664,1.1,0.05,0.015233923
0.0004668,1,0.05,0.015233923
0.0004672,1.1,0.05,0.015233923
0.0004676,1.1,0.05,0.015233923
